CHUNK NO,ID,GENDER,AGE,INDUSTRY,ASTROLOGICAL SIGN,TOTAL PREVALENCE,AVERAGE PREVALENCE
20,3930829,female,23,Non-Profit,Aquarius,2281.8530000000023,0.03696984867632291
20,3788952,female,25,indUnk,Leo,730.5910000000006,0.011836800492531035
20,3310047,male,23,Communications-Media,Cancer,5039.46800000001,0.08164784031625692
20,3968596,female,16,Student,Virgo,5457.814000000003,0.08842574770746255
20,4139866,male,23,Education,Cancer,381.33099999999996,0.006178202261754317
20,3375748,female,24,Student,Pisces,5493.902,0.08901043388095006
20,3324021,male,15,Education,Taurus,7829.466999999998,0.12685050711253681
20,3808253,female,23,indUnk,Leo,4989.812999999995,0.08084334597064247
20,3658948,female,24,Student,Sagittarius,2348.8990000000017,0.03805610641262438
20,4032740,male,35,indUnk,Capricorn,2233.531000000002,0.03618695116814106
20,3895208,female,16,Student,Leo,1180.6450000000004,0.019128430705421088
20,3297251,female,43,Internet,Capricorn,1292.817000000001,0.020945805385437947
20,28451,male,27,Internet,Aquarius,799.2800000000004,0.012949677586597978
20,3657635,female,33,Technology,Libra,412.3480000000001,0.006680729723599367
20,3958622,male,15,Education,Taurus,1590.8680000000015,0.02577473186222095
20,3527973,female,24,Banking,Cancer,752.2780000000004,0.012188166294028068
20,3463708,female,35,indUnk,Aquarius,2918.842000000002,0.04729013965846865
20,3362491,female,17,Arts,Sagittarius,3927.9190000000017,0.06363888078804968
20,2915820,female,25,Construction,Gemini,8661.942000000003,0.1403379994167396
20,4074186,male,25,indUnk,Cancer,924.061,0.014971339230744306
20,3828451,female,16,Student,Leo,382.9800000000001,0.006204918829590747
20,3378664,male,25,Internet,Gemini,703.1229999999999,0.0113917727876608
20,4146730,male,16,indUnk,Capricorn,404.93700000000007,0.006560659084281132
20,3502919,male,17,indUnk,Cancer,459.7130000000003,0.007448122225462563
20,4052582,male,36,Tourism,Cancer,686.8810000000002,0.011128625125563011
20,511641,male,39,Telecommunications,Aries,5740.225000000005,0.0930012799326011
20,3150644,male,13,Student,Scorpio,2177.0010000000025,0.035271070282881345
20,3652914,female,15,indUnk,Gemini,2367.6860000000006,0.03836048734648911
20,3828440,male,24,Telecommunications,Libra,1596.955000000002,0.02587335147921328
20,3715358,male,23,Student,Aquarius,494.1170000000002,0.00800552477236642
20,4157143,female,25,Accounting,Taurus,1135.7000000000007,0.01840024626551312
20,3671575,female,25,Student,Leo,2558.3370000000004,0.041449353553028104
20,3503949,female,13,Student,Sagittarius,373.316,0.006048345808625773
20,3864184,female,37,Law,Virgo,2057.3220000000006,0.03333206960241082
20,3355171,female,34,Internet,Leo,992.1119999999999,0.016073879653932144
20,3905703,female,16,Student,Capricorn,3657.8170000000005,0.05926277502349244
20,3655670,female,17,Student,Sagittarius,5986.326999999997,0.09698854541330476
20,63420,male,40,Education,Leo,2913.8010000000017,0.04720846699718094
20,3431501,male,15,indUnk,Sagittarius,1836.4890000000014,0.029754204335569186
20,3391514,male,24,Technology,Pisces,10037.515,0.16262459090761802
20,1216517,male,24,Education,Leo,70994.21800000002,1.1502254949612785
20,4163223,male,23,Technology,Pisces,873.621000000001,0.01415412656751241
20,3868247,male,25,Engineering,Taurus,678.2170000000009,0.010988253783091944
20,3974835,female,24,Student,Scorpio,752.8500000000004,0.012197433654126573
20,3411079,female,23,Biotech,Aquarius,4580.105000000006,0.07420538867826716
20,4170140,male,15,indUnk,Sagittarius,546.082,0.008847444995301513
20,4193275,male,15,Student,Pisces,2838.794000000003,0.0459932276983896
20,4200180,male,26,indUnk,Aquarius,396.14200000000045,0.006418165321927359
20,4018252,male,23,RealEstate,Pisces,7368.2529999999915,0.11937806616765483
20,3983240,female,33,Tourism,Aquarius,272.17899999999986,0.00440975665078902
20,4046696,female,37,Communications-Media,Aries,6194.66699999999,0.10036400311072212
20,4088664,male,23,Manufacturing,Libra,593.5940000000003,0.009617219143903313
20,3601327,male,23,Student,Libra,13783.065999999919,0.22330880399209227
20,3503562,female,23,Engineering,Pisces,3842.4870000000037,0.06225473899095953
20,1695144,male,24,Non-Profit,Sagittarius,1138.6850000000006,0.018448608275817385
20,4003147,female,24,Tourism,Aries,1256.2390000000007,0.020353180389488364
20,3762335,male,23,indUnk,Virgo,553.6340000000002,0.00896980007128739
20,3378480,male,26,indUnk,Gemini,2872.279000000001,0.04653574090275754
20,2394435,female,40,Education,Aries,9972.566999999995,0.16157232429279667
20,2641615,male,27,Consulting,Libra,6449.317000000006,0.10448976053919197
20,3867242,female,16,Student,Libra,6073.823000000001,0.09840612747480641
20,3490558,male,16,Student,Virgo,1283.3790000000008,0.020792893943812594
20,3486492,female,17,indUnk,Cancer,5869.7850000000035,0.09510036939826971
20,4088072,male,35,Arts,Pisces,547.5070000000003,0.008870532387155313
20,3712172,male,17,Student,Pisces,17798.81699999994,0.2883707106056178
20,4071109,male,13,Student,Scorpio,2150.4980000000005,0.034841677197757694
20,3828486,female,24,indUnk,Libra,1924.045000000001,0.031172758497780385
20,4007094,male,17,indUnk,Gemini,360.00399999999996,0.005832669064515083
20,3375539,male,17,Student,Aries,10369.064999999975,0.1679962574122675
20,3809420,female,14,Student,Libra,347.058,0.0056229221347331585
20,3493727,male,23,indUnk,Aquarius,698.2810000000004,0.011313324260393384
20,3573466,female,26,Publishing,Capricorn,1134.177000000001,0.018375571109166926
20,3759128,male,34,Technology,Leo,418.36300000000017,0.006778182819740128
20,4143247,male,16,indUnk,Aquarius,904.866000000001,0.014660348012054064
20,4242995,female,16,indUnk,Leo,974.7560000000005,0.015792683321992167
20,3515069,male,24,indUnk,Scorpio,1310.168,0.02122692070898545
20,4076925,male,14,Student,Libra,1334.3470000000002,0.02161866109328927
20,4255049,male,16,indUnk,Cancer,605.724,0.00981374550403422
20,3166704,female,40,Publishing,Gemini,7276.508000000007,0.11789164317423297
20,3056948,female,16,Student,Gemini,8295.488000000003,0.13440082952593893
20,3524671,female,23,Government,Aquarius,5973.165000000006,0.09677529892096831
20,3536540,female,26,indUnk,Virgo,2246.9430000000025,0.03640424808010114
20,3962102,male,13,Student,Pisces,1385.5250000000012,0.02244783059524969
20,1304379,female,16,Student,Leo,6176.7419999999975,0.10007358802371921
20,3927073,female,17,indUnk,Libra,659.9710000000006,0.010692637957292386
20,1877359,male,24,Automotive,Cancer,535.765,0.00868029227828003
20,3421759,male,14,Student,Leo,9058.897000000006,0.14676933670328257
20,728365,female,24,indUnk,Virgo,69931.37999999993,1.1330057353941858
20,3892411,female,15,Student,Gemini,624.2019999999999,0.010113120119244352
20,3748286,female,24,Arts,Capricorn,1313.5440000000008,0.021281617575580843
20,4148876,male,16,indUnk,Aries,5024.166000000004,0.0813999222319433
20,3573684,female,17,indUnk,Leo,9625.360000000004,0.15594698810796806
20,3759449,male,25,Military,Virgo,2889.2680000000014,0.04681099121869028
20,2866449,male,15,indUnk,Pisces,19042.513999999937,0.3085206895434357
20,4059932,female,23,indUnk,Taurus,607.5780000000001,0.009843783415961895
20,3208819,male,23,Student,Aries,6540.266000000008,0.10596328699653297
20,4018702,female,16,Student,Scorpio,2025.3740000000003,0.032814458377887955
20,3667467,male,24,Student,Taurus,88516.56400000067,1.4341169113120227
20,1065973,female,23,indUnk,Virgo,1332.008000000001,0.021580765367292067
20,3689839,male,16,Student,Scorpio,390.96500000000026,0.006334289232364477
20,3566371,male,17,Student,Aquarius,2832.379000000002,0.04588929393085127
20,1671557,male,14,indUnk,Scorpio,25751.244999999948,0.4172133923074422
20,3723434,female,39,Arts,Leo,503.6169999999999,0.00815944071805839
20,2040049,female,17,indUnk,Scorpio,19151.73699999997,0.31029028547357457
20,3955793,male,17,indUnk,Taurus,1558.8150000000005,0.025255419461456215
20,4232651,female,14,Student,Aries,525.774,0.008518421308447556
20,2627816,male,13,Education,Libra,2313.5800000000004,0.037483879329898585
20,4278233,male,16,indUnk,Leo,509.162,0.008249279025307022
20,4126747,male,23,Arts,Virgo,20525.305999999953,0.332544408800751
20,2834357,male,17,indUnk,Sagittarius,4305.5400000000045,0.06975697482259169
20,3353701,female,23,Arts,Sagittarius,1703.4750000000004,0.027599154272382624
20,3492931,male,14,indUnk,Libra,30027.69900000002,0.4864991251093616
20,4045444,female,45,Arts,Aries,2997.000000000003,0.04855643044619428
20,3693954,female,14,Internet,Leo,488.7559999999999,0.007918667573960661
20,3899423,female,27,indUnk,Aries,1588.2050000000002,0.025731586792391695
20,263212,male,23,indUnk,Taurus,108194.86900000052,1.752938482226767
20,3572706,male,17,indUnk,Gemini,9832.731,0.15930674637892486
20,3309251,male,47,Technology,Aries,455.6000000000001,0.007381484721817181
20,3483338,female,39,indUnk,Leo,2919.717000000002,0.0473043161271508
20,3009243,female,24,Education,Leo,10468.005000000005,0.16959925148245367
20,3815853,male,27,Law,Gemini,1893.6220000000014,0.030679854832960717
20,3976212,male,16,Student,Sagittarius,6550.149000000004,0.10612340818508804
20,3204689,male,23,Engineering,Aquarius,10162.815999999957,0.16465467742458048
20,4102050,female,14,Student,Pisces,1053.1050000000005,0.01706206863031011
20,4321943,female,16,RealEstate,Pisces,698.7490000000001,0.011320906645928521
20,4271044,male,23,Student,Gemini,1946.7250000000015,0.031540212566021866
20,1730043,male,24,Engineering,Gemini,694.1520000000005,0.011246427529892106
20,4130316,female,15,InvestmentBanking,Virgo,3106.9130000000005,0.05033720553449338
20,4002831,male,23,indUnk,Aquarius,664.9770000000005,0.010773743559832807
20,4000214,male,17,Student,Aries,3703.576000000004,0.060004147629694506
20,3436752,male,15,indUnk,Aries,5005.0620000000135,0.08109040536599614
20,3634568,male,24,Science,Aries,4023.547000000002,0.06518821489906357
20,3985159,female,35,indUnk,Gemini,5602.832000000003,0.09077528271928977
20,4018810,female,42,indUnk,Aquarius,444.87800000000004,0.007207770325005671
20,3464367,female,33,Education,Taurus,2005.7220000000013,0.032496062992126006
20,3955252,male,44,BusinessServices,Taurus,1156.2100000000005,0.01873254269142284
20,4014812,male,17,Student,Aries,2834.4080000000013,0.04592216713651536
20,1142598,male,24,indUnk,Aquarius,895.3070000000002,0.014505476167330939
20,3840524,female,16,indUnk,Cancer,4718.3040000000055,0.07644444444444454
20,3400512,female,24,indUnk,Taurus,420.92999999999995,0.006819772528433945
20,3712166,male,26,Science,Gemini,972.1990000000008,0.01575125563008329
20,4121917,female,15,Student,Aries,1119.6649999999997,0.018140452350863544
20,3663531,male,17,Student,Cancer,4461.726000000005,0.07228745017983872
20,4164628,male,42,Marketing,Aries,2898.1029999999982,0.046954133048183765
20,3569485,female,14,Education,Gemini,3119.0220000000013,0.05053339165937593
20,3761113,male,33,indUnk,Cancer,2270.571000000001,0.03678706133955479
20,2045814,female,16,indUnk,Aries,17380.777999999944,0.28159777712970974
20,4033831,female,15,indUnk,Leo,1061.0870000000004,0.017191390428048355
20,3578248,male,25,Publishing,Cancer,2711.6289999999995,0.04393294125271377
20,4212358,female,37,indUnk,Capricorn,2617.874000000001,0.04241395288551896
20,3399508,female,43,indUnk,Gemini,1652.2850000000008,0.026769790350280303
20,3359278,male,25,Tourism,Gemini,19311.660999999967,0.3128813227050317
20,3501054,female,43,Student,Taurus,2768.452000000003,0.04485356922977225
20,2569244,female,16,indUnk,Virgo,18120.97899999992,0.29359027575256663
20,907388,male,24,Student,Pisces,9208.799999999996,0.14919801691455228
20,3809970,male,26,Communications-Media,Aries,3419.5110000000027,0.05540181782832706
20,3503691,female,39,indUnk,Capricorn,611.9500000000002,0.009914617154337191
20,3816993,male,45,Student,Taurus,6874.83000000001,0.11138378536016347
20,3430347,male,17,indUnk,Pisces,1551.1740000000004,0.025131622436084387
20,3810061,male,27,Engineering,Capricorn,6258.659000000004,0.10140078092090347
20,3564198,female,25,indUnk,Virgo,5574.575000000002,0.09031747189008783
20,3518225,female,24,indUnk,Aries,13915.47199999996,0.2254540034347552
20,3784537,male,13,indUnk,Virgo,1074.8180000000004,0.017413855675447985
20,3101477,male,16,Student,Cancer,1211.5880000000006,0.01962975924305759
20,3783863,female,24,indUnk,Aries,1577.4270000000008,0.025556965101584537
20,3374978,female,14,indUnk,Leo,459.7509999999999,0.0074487378892453245
20,2723204,male,16,Student,Pisces,37002.97999999996,0.5995103852759139
20,3672804,male,24,Student,Cancer,469.5890000000001,0.007608130002268237
20,3568790,male,45,Education,Cancer,2043.3640000000023,0.033105926573993104
20,2906530,male,16,Education,Libra,4812.9790000000075,0.07797833835585379
20,3925426,male,27,Student,Capricorn,587.2210000000005,0.009513965846861743
20,3393960,male,16,Student,Pisces,1210.566,0.019613201127636825
20,3594955,female,16,Student,Pisces,2548.679000000001,0.0412928777421341
20,3238331,male,17,indUnk,Cancer,7413.109999999999,0.12010482485985546
20,4309662,male,14,indUnk,Leo,468.2170000000002,0.007585901299374619
20,2427534,male,25,indUnk,Leo,36847.85700000005,0.5969971323029073
20,4105771,male,23,Communications-Media,Taurus,1063.4959999999996,0.017230420271540127
20,3003283,male,16,indUnk,Scorpio,10324.682999999988,0.16727719451735182
20,4042411,male,37,indUnk,Sagittarius,438.2330000000002,0.007100110171413761
20,1992375,male,16,Communications-Media,Aquarius,6296.591000000005,0.1020153429895338
20,3718622,female,14,indUnk,Pisces,760.604,0.012323061469168206
20,4008122,female,15,indUnk,Libra,323.34999999999997,0.005238812740999967
20,2075712,female,24,Student,Capricorn,8328.172000000022,0.13493036518583362
20,3901857,female,24,indUnk,Aries,1978.1680000000013,0.032049641942905306
20,3831350,male,26,Manufacturing,Capricorn,5001.960000000008,0.081040147759308
20,3355717,male,16,Communications-Media,Virgo,4026.592999999999,0.06523756521175592
20,2879658,female,23,Education,Pisces,19256.206999999944,0.31198287482583104
20,4169876,female,14,indUnk,Capricorn,366.39,0.005936132983377078
20,4330772,female,13,Student,Libra,419.9040000000002,0.006803149606299216
20,2929309,male,23,Student,Pisces,552.9520000000003,0.008958750526554557
20,4190327,female,27,Engineering,Aquarius,1053.9400000000005,0.017075597031852508
20,2602604,female,15,indUnk,Leo,31272.480999999934,0.506666682868344
20,3248461,female,27,Non-Profit,Aries,992.5270000000004,0.01608060335050712
20,3650562,female,27,Telecommunications,Virgo,870.8790000000007,0.014109701565082153
20,4224880,male,23,Tourism,Leo,24938.630999999998,0.40404768153980747
20,3466199,male,25,indUnk,Leo,2334.442000000001,0.037821878746638164
20,3727838,male,25,indUnk,Leo,6686.562000000005,0.10833352775347535
20,3417427,female,14,indUnk,Pisces,7856.232999999997,0.12728416123910433
20,4089504,male,13,indUnk,Cancer,444.5030000000004,0.007201694695570467
20,4136943,male,27,Technology,Sagittarius,2412.340000000006,0.039083957097955445
20,3686010,female,27,indUnk,Gemini,1223.5040000000006,0.01982281844399081
20,3537787,female,16,Student,Virgo,2141.234000000003,0.03469158484819032
20,3947248,male,17,indUnk,Cancer,598.7930000000001,0.009701451670393055
20,3881689,male,44,indUnk,Taurus,916.171000000001,0.014843507987427514
20,2485940,male,15,indUnk,Pisces,26814.801999999952,0.43444480088137055
20,3549246,female,15,indUnk,Aquarius,561.2810000000002,0.00909369430673018
20,3734498,male,23,indUnk,Scorpio,1281.8960000000009,0.02076886685460615
20,4142167,male,17,indUnk,Aries,3602.479000000002,0.058366206538997475
20,3321866,male,15,Student,Sagittarius,2128.3830000000007,0.03448337707786528
20,4316701,male,13,Student,Virgo,461.4890000000002,0.007476896406467713
20,4314996,male,23,indUnk,Capricorn,648.5450000000003,0.01050751757882117
20,3344534,male,25,Student,Pisces,25534.2819999999,0.41369822753637114
20,3919148,female,23,Education,Sagittarius,967.0760000000006,0.015668254431159077
20,3862005,female,24,indUnk,Taurus,1408.7990000000018,0.02282490846051654
20,3403539,female,27,Communications-Media,Leo,1357.2710000000004,0.021990068371083252
20,3509474,male,25,Architecture,Taurus,4429.467000000011,0.07176480023330434
20,3559470,female,17,indUnk,Leo,2429.521000000003,0.03936231813615895
20,3626688,female,27,indUnk,Scorpio,3568.489999999999,0.05781552768866853
20,3296608,male,23,Non-Profit,Aries,571.8420000000002,0.009264800233304173
20,3700842,male,25,Engineering,Libra,1827.6390000000015,0.029610819480898245
20,1245805,male,26,indUnk,Gemini,4036.7820000000042,0.06540264411393028
20,4181178,male,33,indUnk,Cancer,5132.639,0.08315736690321117
20,3808556,male,39,indUnk,Virgo,1470.095000000002,0.023818006545478144
20,4255701,female,26,indUnk,Capricorn,3249.0180000000064,0.05263954505686799
20,4176448,male,39,Engineering,Virgo,971.5139999999999,0.01574015748031496
20,898887,male,24,indUnk,Gemini,114498.41300000038,1.8550664754868667
20,4157938,female,17,Student,Aries,2006.082000000001,0.0325018955963838
20,3370577,male,16,Student,Aquarius,2926.896999999998,0.047420644178736884
20,3479663,male,25,Automotive,Virgo,724.2860000000006,0.011734648909627048
20,3885131,female,16,indUnk,Cancer,774.5230000000005,0.012548572632124695
20,1397914,male,41,indUnk,Sagittarius,2570.8530000000023,0.04165213376105768
20,3877025,female,17,Non-Profit,Cancer,5052.544999999998,0.08185970966592136
20,4109640,male,25,Technology,Sagittarius,466.1140000000002,0.007551829169501964
20,4152198,female,13,indUnk,Libra,1368.7020000000005,0.022175269757946932
20,3656772,female,17,Student,Capricorn,4877.6050000000105,0.0790253880302001
20,1902121,female,27,Engineering,Taurus,3029.175000000006,0.0490777194517353
20,3936446,male,17,indUnk,Gemini,2969.5869999999995,0.048112293833641157
20,3338262,female,23,Student,Capricorn,1748.0140000000024,0.028320760830822113
20,3768647,male,15,Student,Cancer,1299.7340000000004,0.02105787239558019
20,3529951,female,16,indUnk,Libra,660.3280000000001,0.010698421956514697
20,4201678,female,17,indUnk,Capricorn,2036.085000000002,0.03298799455623606
20,2759714,female,36,indUnk,Taurus,46547.50900000006,0.7541477755095437
20,305244,male,23,Engineering,Aquarius,1513.622000000001,0.024523217005281765
20,3464820,female,15,indUnk,Aquarius,2144.2100000000014,0.03473980104338812
20,4184195,male,33,Education,Sagittarius,4467.556000000002,0.07238190596545806
20,2173787,female,17,Student,Capricorn,33399.78599999999,0.5411325945367939
20,3456356,female,15,indUnk,Virgo,2183.172000000003,0.03537105084086717
20,3753019,female,17,Student,Libra,7656.62800000001,0.12405022520333123
20,2719671,female,17,indUnk,Virgo,1322.818000000001,0.0214318719419332
20,3808415,male,17,indUnk,Cancer,502.4299999999998,0.008140209325686137
20,3019173,female,23,Telecommunications,Capricorn,3940.156000000001,0.0638371407277794
20,4123990,female,17,Student,Capricorn,362.65299999999996,0.005875587310845403
20,3303180,female,24,indUnk,Cancer,1317.9479999999994,0.02135296976766792
20,3990145,male,15,Student,Gemini,668.604,0.010832507047730146
20,3343978,female,15,Student,Virgo,2709.048000000001,0.04389112472052106
20,3914805,female,13,Student,Sagittarius,734.9430000000009,0.011907310197336459
20,1971242,female,23,Arts,Gemini,1417.1189999999995,0.02295970642558568
20,4275806,male,25,Maritime,Leo,554.8800000000002,0.008989987362690778
20,1240631,male,41,Communications-Media,Libra,3131.378999999999,0.05073359580052492
20,3956492,male,17,indUnk,Scorpio,797.7590000000002,0.012925034833608766
20,3317383,female,35,Consulting,Taurus,13646.864999999922,0.22110211917954573
20,4024933,female,17,Student,Aquarius,1207.3610000000006,0.01956127474806391
20,1019710,male,16,Student,Pisces,3350.677999999999,0.05428660769255693
20,3293208,female,17,Arts,Cancer,1593.2960000000012,0.025814069537604116
20,4238152,male,14,Student,Capricorn,4646.005000000001,0.07527307929101457
20,3772806,male,16,indUnk,Sagittarius,1487.6310000000017,0.024102119179547028
20,1143104,male,23,Student,Gemini,6016.3600000000015,0.0974751304235119
20,2686512,female,35,Education,Taurus,15240.044999999891,0.24691430932244404
20,3539825,female,13,Student,Aquarius,5349.865999999999,0.08667680891740383
20,3557722,female,23,Education,Gemini,7598.866000000013,0.12311438385016708
20,3806511,female,24,Accounting,Virgo,2553.192000000003,0.04136599591717707
20,3446572,male,33,indUnk,Cancer,3148.708000000002,0.051014354687145616
20,1960271,male,35,Internet,Aries,19875.161999999942,0.3220109847380179
20,3570419,female,15,Arts,Aries,1437.9890000000016,0.023297835455753244
20,3921252,female,41,indUnk,Virgo,4701.836000000003,0.07617763520300708
20,3921560,male,25,indUnk,Leo,1234.447,0.020000113411749454
20,3570105,female,17,Student,Aquarius,315.092,0.005105019279997408
20,3855144,female,26,Education,Aquarius,869.3420000000002,0.014084799585237034
20,2108549,female,27,Technology,Virgo,15326.379999999941,0.248313081235215
20,4010449,female,16,indUnk,Capricorn,6336.592,0.10266342633096788
20,90637,female,36,InvestmentBanking,Gemini,4600.779000000001,0.07454034217944981
20,3692986,male,39,Construction,Scorpio,317.51500000000016,0.0051442759469881106
20,4235817,male,15,Student,Cancer,406.534,0.006586533164835877
20,3346836,male,24,Chemicals,Libra,21888.741999999922,0.35463436051974856
20,1225020,female,16,HumanResources,Scorpio,2017.5660000000014,0.03268795567220766
20,4291825,male,14,Student,Sagittarius,395.2460000000001,0.006403648617996826
20,4088616,female,43,Arts,Aries,1544.4540000000004,0.02502274715660543
20,3520366,female,26,Military,Scorpio,1407.3280000000007,0.022801075791452005
20,3886407,male,17,Arts,Gemini,357.8890000000002,0.005798402514500505
20,3393564,male,16,Student,Scorpio,650.4710000000005,0.010538722011600409
20,3399725,female,17,Student,Sagittarius,425.0,0.0068857133599040865
20,3411285,female,26,indUnk,Libra,2094.2630000000036,0.03393057580765373
20,2811564,female,26,indUnk,Virgo,1110.3480000000002,0.01798950131233596
20,3774934,female,23,Advertising,Cancer,2307.566000000002,0.037386442435436346
20,3011326,male,23,Maritime,Taurus,28535.968999999994,0.46233059524966774
20,3705153,male,17,Science,Scorpio,3554.992000000008,0.05759683743235812
20,4015633,female,35,indUnk,Taurus,1399.8960000000009,0.022680664916885404
20,1493787,male,27,indUnk,Gemini,11362.832999999973,0.18409696704578551
20,3585634,male,23,Student,Gemini,1058.1440000000002,0.017143708888240825
20,3917928,male,15,Technology,Virgo,372.71400000000006,0.006038592398172451
20,3776017,female,17,Student,Libra,10979.662999999971,0.1778889698972809
20,1317513,male,17,Arts,Scorpio,21204.609999999957,0.34355027380836584
20,3579464,female,16,Student,Leo,3277.672000000001,0.05310378795243189
20,3127881,male,24,indUnk,Aquarius,16104.81499999992,0.26092503483360746
20,3572658,male,23,Technology,Taurus,1203.4610000000002,0.019498088201937724
20,3426299,male,45,Technology,Cancer,642.8080000000004,0.010414568549301714
20,3743920,male,26,indUnk,Capricorn,1129.3590000000017,0.018297511422183367
20,2109322,male,15,Arts,Capricorn,12573.738999999938,0.20371567674410967
20,3906484,female,27,indUnk,Leo,2835.1490000000035,0.045934172580279375
20,4107894,female,35,Arts,Aries,470.8240000000003,0.007628139075208196
20,3937456,male,16,Student,Aquarius,448.882,0.007272641845695214
20,4259178,male,14,Arts,Capricorn,719.1620000000003,0.01165163150902434
20,3849886,female,34,Student,Aquarius,2027.6180000000006,0.03285081494442825
20,3582181,female,14,Student,Scorpio,829.5960000000009,0.013440847671818815
20,3324239,male,23,indUnk,Pisces,2281.2219999999998,0.03695962541719322
20,3493154,female,38,Science,Aries,370.2940000000001,0.005999384336217234
20,4275359,male,14,indUnk,Aries,620.1500000000004,0.010047470917987111
20,3357061,male,15,Arts,Leo,593.6270000000002,0.00961775379929361
20,3660021,female,25,indUnk,Pisces,1599.316000000002,0.02591160364213736
20,3355288,male,16,indUnk,Capricorn,666.5750000000007,0.01079963384206605
20,4148076,male,33,Student,Cancer,1006.5750000000004,0.016308204529989313
20,3397827,male,43,indUnk,Scorpio,7634.337000000006,0.12368907358802382
20,3990524,male,13,indUnk,Scorpio,1546.0340000000008,0.025048345808625787
20,3389918,female,37,indUnk,Aquarius,3717.605,0.06023144097728525
20,3676363,female,16,indUnk,Gemini,2486.574000000001,0.04028667249927094
20,4053511,female,23,Student,Virgo,3071.1470000000004,0.04975773630148084
20,4253066,female,23,Advertising,Aquarius,839.4420000000005,0.013600369398269668
20,1110574,female,23,Arts,Aquarius,6847.923000000004,0.11094784679692823
20,1930446,female,26,Communications-Media,Aquarius,29633.91900000002,0.4801192281520369
20,3005992,female,26,Student,Aries,1936.508000000002,0.03137468001684978
20,4139569,male,17,Student,Virgo,1795.6540000000016,0.029092608794271113
20,3563200,male,33,Technology,Gemini,2157.9400000000037,0.03496225008910929
20,3928610,male,23,indUnk,Virgo,1765.3050000000005,0.02860090405365997
20,3937842,female,27,indUnk,Virgo,1232.1980000000015,0.019963675836816717
20,4045494,female,14,indUnk,Aries,840.9730000000005,0.013625174168043817
20,1270372,female,33,Manufacturing,Aries,6028.716000000002,0.09767531836298245
20,3040727,male,27,Communications-Media,Taurus,9784.977999999976,0.15853306762580563
20,4323910,female,23,Education,Libra,556.8779999999999,0.009022358316321569
20,4063326,male,24,Technology,Capricorn,428.9370000000001,0.006949499368134541
20,4075808,female,35,indUnk,Virgo,10841.254999999957,0.17564652798029806
20,1828980,male,24,Internet,Scorpio,26321.319999999974,0.4264495641748481
20,3668498,male,25,indUnk,Aries,3112.123000000001,0.050421616279446566
20,2772005,male,16,Student,Virgo,6305.489000000002,0.1021595055247724
20,3538366,male,43,indUnk,Scorpio,1944.9550000000036,0.03151153559508771
20,3560643,male,16,Government,Scorpio,1629.7910000000008,0.026405349794238697
20,3464276,female,16,Student,Taurus,1028.6350000000011,0.01666561355756458
20,3329905,male,23,Engineering,Sagittarius,499.7300000000002,0.008096464793752636
20,4108087,female,48,Publishing,Scorpio,534.6279999999999,0.008661870969832473
20,2844086,male,15,Student,Pisces,7285.374000000003,0.11803528725575975
20,2694370,male,27,indUnk,Taurus,6031.926000000004,0.09772732575094786
20,3012369,male,14,indUnk,Cancer,583.7639999999999,0.009457956644308348
20,3563168,male,17,Student,Leo,8099.3520000000135,0.13122309711286112
20,4253431,male,24,Marketing,Aries,939.1900000000007,0.015216454424678408
20,3033720,male,15,Student,Libra,10643.392000000002,0.17244081526846183
20,3690611,male,13,Student,Sagittarius,381.0900000000002,0.006174297657237293
20,4045984,male,17,indUnk,Taurus,2537.5060000000017,0.041111856388321856
20,3811040,male,24,Education,Sagittarius,622.9580000000005,0.01009296523119796
20,3655098,female,48,indUnk,Sagittarius,833.2330000000007,0.013499773176501098
20,3571998,female,15,indUnk,Sagittarius,3101.8030000000017,0.050254414957389616
20,2349691,male,26,Technology,Aquarius,8846.987999999994,0.1433360552153202
20,2576645,female,16,Student,Cancer,13509.225999999948,0.21887213635332536
20,3326604,female,23,Arts,Libra,3280.5540000000037,0.05315048118985133
20,3835557,male,17,Student,Taurus,965.4,0.015641100418003304
20,3349864,male,14,Student,Gemini,2008.1039999999996,0.03253465539029843
20,3642025,female,24,Publishing,Capricorn,8286.421999999991,0.13425394510871314
20,2780794,male,17,Student,Scorpio,9217.033000000003,0.1493314053335926
20,1406988,male,23,Telecommunications,Sagittarius,1155.1520000000007,0.018715401315576304
20,3522772,female,27,Government,Leo,915.3760000000012,0.014830627653024873
20,3946466,male,43,indUnk,Sagittarius,10252.946999999973,0.16611495090891373
20,3739297,male,16,Government,Cancer,6882.878000000004,0.11151417646868222
20,3148889,female,26,Communications-Media,Capricorn,7328.6730000000125,0.11873680373286692
20,3955681,female,27,indUnk,Gemini,673.8000000000005,0.010916690969184416
20,3824515,male,17,indUnk,Capricorn,4300.9960000000065,0.06968335439551548
20,3614493,male,25,indUnk,Capricorn,1141.1960000000015,0.018489290690515563
20,3890927,male,16,Student,Libra,454.61199999999997,0.007365477463465215
20,3881077,male,17,Education,Aries,720.4080000000004,0.01167181880042773
20,2870889,female,33,Marketing,Aries,1265.971000000002,0.02051085512459094
20,1149997,female,27,indUnk,Leo,14597.193999999923,0.23649904410096761
20,3825329,male,23,Religion,Virgo,6782.298000000002,0.10988461164576653
20,4120089,female,36,Internet,Capricorn,4200.951000000002,0.06806245747059399
20,3748818,female,16,BusinessServices,Cancer,3348.605000000003,0.05425302161303916
